ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
37,NORTH CAROLINA,NC,37099,Jackson,37099950200,"Census Tract 9502, Jackson County, North Carolina",36.05967003381,2001,271,1344,68,874,100,447,148,15,18,24367,2681,166,70,470,98,289,82,369,144,62,41,166,356,24,54,0,17,314,81,0,17,17,15,0,12,22.3,6.7,1.8,2.0,24367.0,2681.0,10.6,4.4,23.5,4.7,14.4,3.6,18.5,6.0,7.1,4.7,8.3,17.8,1.3,2.9,0.0,1.3,23.4,5.8,0.0,1.9,1.9,1.7,0.0,0.6,0.7601,0.0591,0.5627,0.4323,1.8142,0.4299,0.8816,0.0899,0.7797,0.3912,2.1424,0.576,0.1065,0.5055,0.612,0.2687,0.0,0.7662,0.0,0.2067,0.0,0.9729,0.0652,5.5415,0.2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,129,13.6,6.1,713
37,NORTH CAROLINA,NC,37099,Jackson,37099950300,"Census Tract 9503, Jackson County, North Carolina",31.063731390256,6029,669,3001,152,2411,212,831,309,91,60,25482,3230,487,234,1198,228,1245,279,683,226,211,101,583,946,24,78,29,33,705,207,0,24,76,50,107,53,14.1,5.4,3.0,2.1,25482.0,3230.0,11.7,4.9,19.9,4.4,20.7,4.0,11.5,3.4,8.8,4.1,9.7,15.7,0.4,1.3,1.0,1.1,23.5,6.5,0.0,1.0,3.2,2.1,1.8,0.9,0.4896,0.162,0.512,0.477,1.6406,0.379,0.7525,0.3816,0.3386,0.529,2.0017,0.4799,0.1323,0.2687,0.401,0.1618,0.4147,0.768,0.0,0.3597,0.7751,2.3175,0.4757,6.3608,0.3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,436,12.6,6.4,7014
37,NORTH CAROLINA,NC,37099,Jackson,37099950400,"Census Tract 9504, Jackson County, North Carolina",14.650550042132,4516,373,2412,122,2027,155,768,264,32,31,31343,4993,390,148,1183,185,840,147,849,205,90,43,647,512,46,71,40,27,342,104,8,8,137,86,0,12,17.0,5.6,1.6,1.5,31343.0,4993.0,11.6,4.3,26.2,4.1,18.6,2.9,18.8,4.2,4.4,2.1,14.3,11.3,1.1,1.7,1.7,1.1,14.2,4.3,0.4,0.4,6.8,4.2,0.0,0.3,0.5992,0.0443,0.316,0.4733,1.4328,0.3258,0.9253,0.2406,0.7949,0.1843,2.1451,0.5783,0.2221,0.4696,0.6917,0.3175,0.4756,0.6275,0.2097,0.6759,0.0,1.9887,0.3153,6.2583,0.3364,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,409,150,9.1,3.3,6714
37,NORTH CAROLINA,NC,37099,Jackson,37099950500,"Census Tract 9505, Jackson County, North Carolina",56.084812425814,5672,588,3470,146,2627,213,659,415,156,115,35379,6188,580,197,1226,229,1069,297,925,292,218,134,203,846,0,68,0,24,896,261,60,60,89,70,14,14,11.6,7.5,5.7,4.1,35379.0,6188.0,13.3,4.3,21.6,4.4,18.8,4.9,16.3,4.9,8.3,5.1,3.6,14.9,0.0,1.3,0.0,0.7,25.8,7.5,2.3,2.3,3.4,2.6,0.2,0.2,0.3814,0.4912,0.2311,0.5447,1.6484,0.3813,0.8286,0.2525,0.6508,0.4848,2.2167,0.6277,0.0217,0.0,0.0217,0.0134,0.0,0.7957,0.5866,0.3805,0.4452,2.208,0.4207,6.0948,0.3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,238,11.5,4.1,2348
37,NORTH CAROLINA,NC,37099,Jackson,37099950600,"Census Tract 9506, Jackson County, North Carolina",46.973818357462,10537,582,4017,217,2958,272,2102,383,243,121,15105,1312,187,101,1019,232,1047,312,864,281,185,104,1761,771,111,100,847,210,670,181,120,72,121,79,3588,297,30.3,4.9,5.2,2.5,15105.0,1312.0,4.9,2.7,9.7,2.1,9.9,2.9,8.3,2.6,6.3,3.5,16.7,7.3,1.1,1.0,21.1,5.1,16.7,4.6,4.1,2.4,4.1,2.7,34.1,2.1,0.8951,0.4349,0.9465,0.1848,2.4613,0.6437,0.1714,0.0346,0.1649,0.329,0.6999,0.0296,0.2682,0.4696,0.7378,0.3456,0.8631,0.6673,0.8194,0.4521,0.9843,3.7862,0.9778,7.6852,0.5673,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,517,184,5.0,1.8,11320
37,NORTH CAROLINA,NC,37099,Jackson,37099950700,"Census Tract 9507, Jackson County, North Carolina",132.629078325454,2750,494,2039,128,1300,165,571,276,48,44,23914,4212,328,161,412,117,503,265,244,114,69,70,473,604,142,102,36,28,606,158,93,79,87,74,2,4,21.0,8.9,3.3,2.9,23914.0,4212.0,16.4,7.8,15.0,4.9,18.3,9.1,8.9,4.4,5.3,5.4,17.2,21.8,5.4,3.8,1.8,1.4,29.7,7.2,7.2,6.1,6.7,5.7,0.1,0.1,0.7305,0.1976,0.5867,0.6567,2.1715,0.547,0.4406,0.2235,0.1917,0.2498,1.1056,0.0693,0.2806,0.882,1.1626,0.6166,0.4843,0.8503,0.9465,0.669,0.3544,3.3045,0.8701,7.7442,0.5761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,345,130,12.6,3.7,659
37,NORTH CAROLINA,NC,37099,Jackson,37099950800,"Census Tract 9508, Jackson County, North Carolina",48.717451128442,2434,350,2986,85,1023,134,529,190,47,42,25805,4904,289,110,622,180,370,150,299,112,64,36,483,482,179,92,62,50,300,95,20,25,9,10,9,24,21.8,6.7,3.8,3.3,25805.0,4904.0,15.4,5.9,25.6,6.8,15.2,5.8,12.3,4.2,6.3,3.5,19.8,19.6,7.5,3.7,2.1,1.7,10.0,3.1,2.0,2.5,0.9,1.0,0.4,1.0,0.7466,0.2599,0.494,0.6226,2.1231,0.5312,0.918,0.1055,0.3843,0.329,1.7368,0.3122,0.3171,0.9309,1.248,0.6756,0.5023,0.5448,0.5424,0.0939,0.5654,2.2488,0.4434,7.3567,0.516,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,578,192,23.7,6.9,677
37,NORTH CAROLINA,NC,37099,Jackson,37099950900,"Census Tract 9509, Jackson County, North Carolina",67.85324115432,2183,414,4427,143,1020,169,311,170,13,23,34138,8103,159,78,675,161,443,188,198,96,118,80,86,564,31,60,3,13,150,71,13,25,34,40,0,12,14.4,7.2,1.6,2.6,34138.0,8103.0,9.7,4.5,30.9,8.2,20.3,7.7,9.1,4.2,11.6,7.6,3.9,25.8,1.5,2.8,0.1,0.3,3.4,1.6,1.3,2.5,3.3,4.0,0.0,0.5,0.5016,0.0443,0.2523,0.3903,1.1885,0.254,0.9613,0.3512,0.2083,0.7152,2.236,0.6443,0.0263,0.5429,0.5692,0.2406,0.3014,0.4127,0.4023,0.3694,0.0,1.4858,0.1613,5.4795,0.2392,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,201,106,9.2,4.5,2546
37,NORTH CAROLINA,NC,37101,Johnston,37101040100,"Census Tract 401, Johnston County, North Carolina",61.30082766496,7475,579,3118,99,2775,178,1288,431,93,65,20546,2386,660,258,1298,212,2095,358,1685,352,372,170,2042,763,104,105,22,18,838,195,119,64,139,59,0,17,17.5,5.7,3.1,2.1,20546.0,2386.0,13.5,5.0,17.4,3.2,28.0,4.3,22.6,4.9,13.4,6.1,27.3,10.0,1.5,1.5,0.7,0.6,26.9,6.1,4.3,2.3,5.0,2.1,0.0,0.2,0.6218,0.1722,0.7744,0.553,2.1214,0.5294,0.5995,0.8571,0.933,0.7972,3.1868,0.9885,0.4456,0.5429,0.9885,0.5092,0.3779,0.8133,0.8392,0.5405,0.0,2.5709,0.5834,8.8676,0.7274,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1212,375,16.2,4.7,6460
37,NORTH CAROLINA,NC,37101,Johnston,37101040201,"Census Tract 402.01, Johnston County, North Carolina",50.409892565752,6393,550,2595,141,2304,177,1212,583,142,105,20995,2909,831,255,840,274,1665,294,1065,340,361,156,2764,666,194,134,0,24,1141,219,79,71,69,68,5,5,19.0,8.4,4.6,3.4,20995.0,2909.0,19.1,5.5,13.1,4.2,26.0,4.0,16.7,4.7,15.7,6.7,43.2,9.7,3.2,2.2,0.0,0.9,44.0,8.2,3.4,3.1,3.0,3.0,0.1,0.1,0.6731,0.3518,0.7495,0.7539,2.5283,0.6691,0.3341,0.77,0.6762,0.8696,2.6499,0.8734,0.6571,0.7553,1.4124,0.7576,0.0,0.9677,0.747,0.3375,0.3544,2.4066,0.5141,8.9972,0.7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,780,294,12.2,4.5,2256
37,NORTH CAROLINA,NC,37101,Johnston,37101040202,"Census Tract 402.02, Johnston County, North Carolina",48.489125849722,7087,735,2690,111,2484,147,1425,694,198,145,23640,3020,622,216,864,164,2224,547,971,256,254,140,2111,950,200,158,0,24,619,172,83,51,120,104,0,17,20.2,8.6,5.9,4.1,23640.0,3020.0,14.8,5.0,12.2,3.0,31.4,7.0,13.7,4.1,10.2,5.6,29.8,13.1,3.0,2.4,0.0,0.9,23.0,6.3,3.3,2.1,4.8,4.2,0.0,0.2,0.7087,0.5171,0.6052,0.5977,2.4287,0.634,0.2866,0.947,0.4758,0.6323,2.3417,0.7242,0.4894,0.7378,1.2272,0.6613,0.0,0.7579,0.7359,0.5224,0.0,2.0162,0.3278,8.0138,0.6113,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,818,326,11.5,4.5,4859
37,NORTH CAROLINA,NC,37101,Johnston,37101040203,"Census Tract 402.03, Johnston County, North Carolina",37.357844186024,18242,1072,6476,305,6258,293,801,482,388,186,33514,3008,803,329,1824,317,5441,496,1390,399,574,209,4315,1649,69,126,65,70,478,261,82,63,129,117,0,19,4.4,2.6,4.0,1.8,33514.0,3008.0,6.9,2.8,10.0,1.7,29.8,2.1,7.6,2.2,9.2,3.3,23.7,8.9,0.4,0.7,1.0,1.1,7.4,4.0,1.3,1.0,2.1,1.9,0.0,0.1,0.0957,0.2849,0.2629,0.2733,0.9168,0.1786,0.1834,0.9221,0.1326,0.5613,1.7994,0.3436,0.3899,0.2687,0.6586,0.2963,0.4147,0.506,0.4023,0.2284,0.0,1.5514,0.1748,4.9262,0.1643,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,969,425,5.3,2.4,9167
37,NORTH CAROLINA,NC,37101,Johnston,37101040301,"Census Tract 403.01, Johnston County, North Carolina",12.477205050252,4635,451,1896,179,1696,170,1972,528,113,84,16438,2517,825,233,776,152,1325,263,673,163,381,130,2926,528,260,174,45,44,356,107,52,50,299,119,9,5,42.9,9.5,5.4,4.1,16438.0,2517.0,27.3,7.1,16.7,2.9,28.6,4.9,14.5,3.5,22.5,7.3,63.1,9.6,6.0,4.0,2.4,2.4,18.8,5.5,3.1,3.0,17.6,6.5,0.2,0.1,0.9709,0.4571,0.9179,0.9465,3.2924,0.888,0.5599,0.8825,0.5303,0.9705,2.9432,0.9598,0.8267,0.8995,1.7262,0.9157,0.518,0.7024,0.7074,0.932,0.4452,3.305,0.8706,11.2668,0.9621,1,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5,844,243,18.2,4.6,2594
37,NORTH CAROLINA,NC,37101,Johnston,37101040302,"Census Tract 403.02, Johnston County, North Carolina",18.00049802169,5896,544,2214,199,1873,183,1444,689,139,83,16472,1698,862,277,809,175,1590,355,1041,315,193,98,3731,692,413,216,57,38,356,109,65,60,153,70,0,17,24.8,11.0,5.7,3.2,16472.0,1698.0,23.5,6.7,13.7,3.3,27.0,5.5,17.7,5.2,10.3,5.2,63.3,10.2,7.8,4.0,2.6,1.7,16.1,4.9,3.5,3.2,8.2,3.5,0.0,0.3,0.8077,0.4912,0.917,0.8811,3.097,0.8339,0.3641,0.8194,0.7312,0.6392,2.5539,0.8342,0.8286,0.9373,1.7659,0.9304,0.5309,0.6594,0.7581,0.7429,0.0,2.6913,0.6338,10.1081,0.8635,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1020,299,17.3,5.0,5893
37,NORTH CAROLINA,NC,37101,Johnston,37101040400,"Census Tract 404, Johnston County, North Carolina",17.628346273052,4620,330,1933,68,1698,92,657,250,80,40,23372,2062,432,139,672,93,1224,201,639,114,186,75,1289,457,147,91,3,13,339,87,12,14,68,41,10,4,14.3,5.4,3.4,1.7,23372.0,2062.0,14.0,4.6,14.5,2.2,26.5,3.9,13.9,2.7,11.0,4.4,27.9,9.7,3.3,2.0,0.2,0.7,17.5,4.5,0.7,0.8,4.0,2.5,0.2,0.1,0.4993,0.2119,0.6204,0.5687,1.9003,0.4609,0.4088,0.7912,0.4896,0.6853,2.3749,0.745,0.4576,0.7636,1.2212,0.659,0.3055,0.6816,0.2779,0.4378,0.4452,2.148,0.3925,7.6444,0.5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,176,15.8,3.6,2635
37,NORTH CAROLINA,NC,37101,Johnston,37101040500,"Census Tract 405, Johnston County, North Carolina",55.951697969784,6451,416,2693,130,2537,130,1130,379,426,227,20892,1764,648,179,1090,195,1490,211,1237,274,384,141,1171,577,111,103,5,7,980,183,73,62,74,73,13,5,17.6,5.6,14.6,6.7,20892.0,1764.0,14.8,3.9,16.9,3.2,23.1,2.9,19.2,4.4,15.1,5.5,18.2,8.9,1.8,1.7,0.2,0.3,36.4,6.7,2.9,2.4,2.9,2.8,0.2,0.1,0.6255,0.9506,0.7532,0.5977,2.927,0.7932,0.5733,0.5802,0.8162,0.8581,2.8278,0.9335,0.2935,0.5926,0.8861,0.4378,0.3055,0.9182,0.6802,0.3241,0.4452,2.6732,0.6251,9.3141,0.7783,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,973,369,15.1,5.2,4742
37,NORTH CAROLINA,NC,37101,Johnston,37101040600,"Census Tract 406, Johnston County, North Carolina",34.516623815564,3826,360,1501,86,1257,119,1065,370,185,99,14562,1748,506,186,316,102,1054,204,655,183,188,82,2234,502,66,79,7,18,266,117,26,33,280,114,17,18,27.8,10.2,12.1,5.8,14562.0,1748.0,21.9,7.6,8.3,3.0,27.5,4.7,17.1,4.5,15.0,6.4,58.4,11.9,1.8,2.2,0.5,1.2,17.7,7.7,2.1,2.6,22.3,8.2,0.4,0.5,0.8655,0.9012,0.958,0.8406,3.5653,0.9468,0.1166,0.8392,0.6984,0.8544,2.5086,0.8166,0.7935,0.5926,1.3861,0.747,0.3392,0.6835,0.5585,0.9639,0.5654,3.1105,0.8095,10.5705,0.9098,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,531,174,13.9,4.2,5841
37,NORTH CAROLINA,NC,37101,Johnston,37101040700,"Census Tract 407, Johnston County, North Carolina",8.754663235266,3987,431,1595,137,1460,139,746,286,162,116,24468,4839,610,200,961,148,708,170,776,165,171,115,2043,607,357,220,24,30,61,50,28,26,137,71,192,76,19.6,7.6,8.8,5.6,24468.0,4839.0,21.8,6.2,24.1,3.7,17.8,3.8,20.4,4.5,11.7,7.8,51.2,14.2,9.6,5.9,1.5,1.9,3.8,3.1,1.9,1.8,9.4,4.9,4.8,1.8,0.6898,0.7632,0.5581,0.8373,2.8484,0.7705,0.8931,0.1991,0.8633,0.7198,2.6753,0.8836,0.7341,0.9539,1.688,0.8995,0.4613,0.4261,0.5253,0.7855,0.8926,3.0908,0.8026,10.3025,0.8834,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,673,266,17.7,6.4,14423
37,NORTH CAROLINA,NC,37101,Johnston,37101040800,"Census Tract 408, Johnston County, North Carolina",2.094887521072,3534,396,1708,160,1541,174,638,292,99,69,27339,3913,406,136,639,115,739,174,406,119,154,82,1312,506,256,137,83,55,29,48,0,17,148,93,218,95,19.2,8.7,6.0,4.2,27339.0,3913.0,15.3,4.7,18.1,3.0,20.9,4.3,12.2,3.4,10.0,5.3,37.1,13.7,7.6,4.0,4.9,3.2,1.7,2.8,0.0,1.1,9.6,5.7,6.2,2.6,0.6778,0.5245,0.4423,0.6184,2.263,0.5794,0.6502,0.4032,0.3792,0.6166,2.0492,0.5099,0.5816,0.9313,1.5129,0.8129,0.6221,0.317,0.0,0.7924,0.9106,2.6421,0.6103,8.4672,0.6705,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,699,233,21.1,6.2,6242
37,NORTH CAROLINA,NC,37101,Johnston,37101040901,"Census Tract 409.01, Johnston County, North Carolina",28.445148243852,11377,753,3925,192,3531,228,1011,388,203,115,26089,2199,1165,225,1499,192,2608,267,1621,561,238,104,3850,928,347,174,0,26,613,185,95,89,65,47,739,194,9.5,3.6,3.8,2.1,26089.0,2199.0,15.0,2.7,13.2,1.6,22.9,1.8,15.2,4.8,6.7,2.9,33.8,7.8,3.2,1.6,0.0,0.7,15.6,4.6,2.7,2.5,1.8,1.3,6.5,1.7,0.2913,0.2599,0.4848,0.6088,1.6448,0.3808,0.3396,0.5664,0.576,0.3594,1.8414,0.3737,0.5401,0.7553,1.2954,0.7032,0.0,0.6483,0.653,0.1951,0.9143,2.4107,0.5155,7.1923,0.4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1544,435,14.5,3.8,7821
37,NORTH CAROLINA,NC,37101,Johnston,37101040902,"Census Tract 409.02, Johnston County, North Carolina",24.509499746578,7629,870,2658,121,2426,189,636,408,183,160,23196,2521,705,230,885,195,2024,379,884,221,190,117,2419,1217,158,166,58,50,448,176,10,24,111,83,38,19,8.3,5.4,4.4,3.6,23196.0,2521.0,14.6,4.7,11.6,2.6,26.5,3.9,11.6,2.8,7.8,4.8,31.7,15.5,2.3,2.4,2.2,1.9,16.9,6.4,0.4,1.0,4.6,3.3,0.5,0.2,0.2399,0.3329,0.6301,0.5908,1.7937,0.4239,0.2608,0.7912,0.3436,0.441,1.8366,0.3704,0.5161,0.6567,1.1728,0.6235,0.5088,0.6733,0.2097,0.5025,0.5968,2.4911,0.5502,7.2942,0.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,402,14.7,4.9,3932
37,NORTH CAROLINA,NC,37101,Johnston,37101041001,"Census Tract 410.01, Johnston County, North Carolina",10.826901240814,8088,863,3193,236,2959,249,1135,475,267,154,25433,3204,593,218,820,157,2124,484,1195,306,415,171,4049,1041,218,192,282,135,126,105,150,120,68,55,104,108,14.2,6.0,6.3,3.6,25433.0,3204.0,11.1,3.9,10.1,1.8,26.3,5.3,15.0,3.3,14.0,5.7,50.1,11.7,2.9,2.6,8.8,4.2,3.9,3.3,5.1,4.0,2.3,1.9,1.3,1.3,0.4956,0.5582,0.5134,0.4507,2.0179,0.497,0.1871,0.7829,0.5635,0.8184,2.3519,0.7298,0.7244,0.7253,1.4497,0.7788,0.7129,0.4284,0.8802,0.2552,0.7378,3.0145,0.7758,8.834,0.7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,493,15.9,5.4,7975
37,NORTH CAROLINA,NC,37101,Johnston,37101041002,"Census Tract 410.02, Johnston County, North Carolina",12.53257748248,8749,852,3465,185,3239,225,609,273,149,110,27575,2606,648,254,1182,165,2202,288,1115,242,427,176,3650,1064,214,184,402,141,260,167,0,24,170,124,12,15,7.0,3.3,3.3,2.5,27575.0,2606.0,11.0,3.8,13.5,2.1,25.2,2.2,12.8,2.9,13.2,5.4,41.7,11.5,2.6,2.3,11.6,4.0,7.5,4.8,0.0,0.7,5.2,3.7,0.1,0.2,0.1923,0.1976,0.4299,0.4475,1.2673,0.2763,0.3562,0.7221,0.4139,0.7866,2.2788,0.6781,0.641,0.6935,1.3345,0.723,0.7641,0.5074,0.0,0.5571,0.3544,2.183,0.4082,7.0636,0.4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,480,15.1,5.5,12127
37,NORTH CAROLINA,NC,37101,Johnston,37101041101,"Census Tract 411.01, Johnston County, North Carolina",17.968492482502,7925,524,3145,105,2983,149,172,102,183,151,29036,1803,309,137,808,166,1928,317,1091,304,187,105,2348,677,53,81,106,91,680,199,0,24,47,51,13,7,2.2,1.3,4.2,3.4,29036.0,1803.0,5.7,2.5,10.2,2.0,24.3,3.7,13.9,3.9,6.3,3.5,29.6,8.3,0.7,1.1,3.4,2.9,21.6,6.2,0.0,0.8,1.6,1.7,0.2,0.1,0.0236,0.3098,0.3838,0.2235,0.9407,0.186,0.1931,0.6687,0.4896,0.329,1.6804,0.2758,0.4853,0.3571,0.8424,0.4147,0.5682,0.7375,0.0,0.1715,0.4452,1.9224,0.2936,5.3859,0.2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,288,6.7,3.7,3236
37,NORTH CAROLINA,NC,37101,Johnston,37101041102,"Census Tract 411.02, Johnston County, North Carolina",18.367008434006,13057,826,4835,107,4579,221,890,553,533,303,33015,4538,448,215,1378,186,3703,479,1339,404,467,212,2738,1100,43,82,128,90,633,204,21,38,100,88,0,19,6.8,4.0,8.0,4.3,33015.0,4538.0,5.2,2.4,10.6,1.4,28.4,3.2,10.3,3.0,10.2,4.6,21.0,8.3,0.3,0.7,2.6,1.9,13.1,4.2,0.5,0.8,2.2,2.0,0.0,0.1,0.184,0.699,0.2758,0.2014,1.3602,0.3045,0.2101,0.8733,0.2799,0.6323,1.9956,0.4753,0.3461,0.224,0.5701,0.241,0.5309,0.6086,0.2309,0.245,0.0,1.6154,0.1905,5.5413,0.2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,384,6.4,2.8,8812
37,NORTH CAROLINA,NC,37101,Johnston,37101041103,"Census Tract 411.03, Johnston County, North Carolina",23.319176238228,14924,1035,5454,175,5121,250,1266,706,499,229,31389,4074,209,152,1598,258,3919,512,1506,414,376,224,3573,1449,8,75,133,117,44,54,41,53,59,61,5,5,8.5,4.8,5.9,2.7,31389.0,4074.0,2.2,1.6,10.7,1.5,26.3,2.9,10.1,2.6,7.3,4.4,23.9,9.6,0.1,0.5,2.4,2.2,0.8,1.0,0.8,1.0,1.2,1.2,0.0,0.0,0.251,0.5171,0.3146,0.0664,1.1491,0.2443,0.2175,0.7829,0.267,0.4074,1.6748,0.2725,0.394,0.1705,0.5645,0.2364,0.518,0.2241,0.3,0.123,0.0,1.1651,0.0948,4.5535,0.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,405,7.1,2.7,9878
37,NORTH CAROLINA,NC,37101,Johnston,37101041201,"Census Tract 412.01, Johnston County, North Carolina",21.65656156652,4002,476,1726,83,1470,114,703,337,72,57,25634,3465,481,173,625,98,1090,273,742,211,122,69,1369,545,205,140,20,22,204,71,40,36,61,35,8,5,17.8,7.1,4.5,3.6,25634.0,3465.0,18.6,5.8,15.6,2.9,27.2,6.0,18.5,4.6,8.3,4.7,34.2,13.0,5.5,3.7,1.2,1.3,11.8,4.1,2.7,2.5,4.1,2.4,0.2,0.1,0.6334,0.3412,0.5042,0.7346,2.2134,0.5632,0.4816,0.8244,0.7797,0.4848,2.5705,0.8411,0.5429,0.8862,1.4291,0.7664,0.4323,0.585,0.653,0.4521,0.4452,2.5676,0.5821,8.7806,0.7145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,252,12.9,5.6,4006
37,NORTH CAROLINA,NC,37101,Johnston,37101041202,"Census Tract 412.02, Johnston County, North Carolina",42.060977358552,5299,575,2073,104,1737,162,995,331,130,63,20604,3460,1031,283,634,82,1513,266,825,205,173,78,1773,697,314,178,11,12,863,133,90,62,80,51,58,25,18.9,5.7,5.1,2.5,20604.0,3460.0,30.3,6.5,12.0,2.0,28.6,3.9,15.6,4.0,10.0,4.4,33.5,12.6,6.5,3.6,0.5,0.6,41.6,6.1,5.2,3.5,4.6,2.8,1.1,0.5,0.6694,0.4215,0.7708,0.971,2.8327,0.7649,0.2756,0.8825,0.6032,0.6166,2.3779,0.7469,0.535,0.9115,1.4465,0.777,0.3392,0.9543,0.8848,0.5025,0.7092,3.39,0.8946,10.0471,0.8598,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1058,264,20.0,4.2,3259
37,NORTH CAROLINA,NC,37101,Johnston,37101041300,"Census Tract 413, Johnston County, North Carolina",116.510335273714,6704,773,2540,131,2208,182,1716,760,410,267,19771,3660,1399,443,896,123,1433,399,1440,398,171,142,1313,1064,366,223,0,24,1087,229,70,75,49,45,72,18,25.8,9.4,12.5,7.2,19771.0,3660.0,29.6,7.9,13.4,2.5,21.4,5.4,21.7,5.9,7.7,6.4,19.6,15.7,5.7,3.4,0.0,0.9,42.8,8.6,3.2,3.4,2.2,2.0,1.1,0.2,0.8262,0.9081,0.8086,0.9677,3.5106,0.9361,0.3498,0.4484,0.9109,0.4341,2.1432,0.5769,0.3138,0.8912,1.205,0.6475,0.0,0.9603,0.7212,0.245,0.7092,2.6357,0.6084,9.4945,0.8029,0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4,1577,580,23.7,7.3,2727
